update_step,global_step,train_loss, val_loss,lr,tokens_seen,training_time,wall_clock_time
200,200,9.62500000,9.62500000,8e-05,19980956,28.543463,32.284692
400,400,8.75000000,8.75000000,0.00016,39979236,56.588277,60.611794
600,600,7.90625000,7.90625000,0.00024,59970332,84.688550,88.995943
800,800,7.34375000,7.34375000,0.00032,79911940,112.743165,117.332333
1000,1000,6.65625000,6.65625000,0.0004,99951716,140.803979,145.677805
1200,1200,5.96875000,5.96875000,0.00048,119975664,168.865888,174.023906
1400,1400,5.68750000,5.68750000,0.00056,139972164,196.925398,202.375244
1600,1600,5.34375000,5.34375000,0.00064,159990940,224.979401,230.720423
1800,1800,5.00000000,5.00000000,0.00072,180003668,253.038876,259.069381
2000,2000,4.78125000,4.78125000,0.0008,200032256,281.095973,298.154438
2200,2200,4.62500000,4.62500000,0.00088,219913492,309.178949,326.524438
2400,2400,4.46875000,4.46875000,0.00096,239873460,337.226372,354.857463
2600,2600,4.34375000,4.34375000,0.00104,259870480,365.273630,383.193974
2800,2800,4.15625000,4.15625000,0.00112,279923036,393.319788,411.524770
3000,3000,4.06250000,4.06250000,0.0012,299894740,421.371914,439.866937
3200,3200,3.95312500,3.95312500,0.00128,319959244,449.436591,468.218661
3400,3400,3.96875000,3.96875000,0.00136,339876016,477.480960,496.546936
3600,3600,3.93750000,3.93750000,0.00144,359911800,505.527659,524.878420
3800,3800,3.87500000,3.87500000,0.00152,379877784,533.585046,553.219440
4000,4000,3.95312500,3.83191645,0.0016,399897756,561.640392,592.135825
4200,4200,3.85937500,3.83191645,0.00168,419881488,589.726319,620.516415
4400,4400,3.85937500,3.83191645,0.00176,439883532,617.820613,648.893080
4600,4600,3.79687500,3.83191645,0.00184,459758988,645.875543,677.232998
4800,4800,3.65625000,3.83191645,0.00192,479823924,673.936324,705.580495
5000,5000,3.71875000,3.83191645,0.002,499780720,702.000612,733.934378
5200,5200,3.68750000,3.83191645,0.00208,519756120,730.059208,762.276212
5400,5400,3.73437500,3.83191645,0.00216,539671756,758.117273,790.617109
5600,5600,3.68750000,3.83191645,0.00224,559679312,786.169419,818.952940
5800,5800,3.73437500,3.83191645,0.00232,579677788,814.255967,847.323547
6000,6000,3.64062500,3.58662701,0.0024,599807828,842.311307,886.393929
6200,6200,3.57812500,3.58662701,0.00248,619794140,870.365672,914.729169
6400,6400,3.68750000,3.58662701,0.00256,639773428,898.412138,943.065323
6600,6600,3.59375000,3.58662701,0.00264,659841992,926.471005,971.411921
6800,6800,3.56250000,3.58662701,0.00272,679862852,954.510579,999.733198
7000,7000,3.60937500,3.58662701,0.0028,699920844,982.546800,1028.051767
