update_step,global_step,train_loss, val_loss,lr,tokens_seen,training_time,wall_clock_time
200,200,9.37500000,9.37500000,1e-05,19980956,24.784367,30.718600
400,400,8.43750000,8.43750000,2e-05,39979236,49.267426,57.409684
600,600,7.53125000,7.53125000,3e-05,59970332,73.745619,84.103252
800,800,7.31250000,7.31250000,4e-05,79911940,98.222793,110.793045
1000,1000,7.03125000,7.03125000,5e-05,99951716,122.708653,148.218091
1200,1200,6.62500000,6.62500000,6e-05,119975664,147.203576,174.926426
1400,1400,6.40625000,6.40625000,7e-05,139972164,171.694038,201.623856
1600,1600,6.18750000,6.18750000,8e-05,159990940,196.191109,228.333137
1800,1800,5.93750000,5.93750000,9e-05,180003668,220.686860,255.033587
2000,2000,5.81250000,5.77688432,0.0001,200032256,245.183456,292.291023
2200,2200,5.71875000,5.77688432,0.00011,219913492,269.677625,318.991255
2400,2400,5.56250000,5.77688432,0.00012,239873460,294.177305,345.699619
2600,2600,5.43750000,5.77688432,0.00013,259870480,318.670369,372.392784
2800,2800,5.25000000,5.77688432,0.00014,279923036,343.167377,399.097212
3000,3000,5.18750000,5.19577217,0.00015,299894740,367.664494,436.437257
3200,3200,5.06250000,5.19577217,0.00016,319959244,392.160493,463.136142
3400,3400,4.96875000,5.19577217,0.00017,339876016,416.659919,489.838277
3600,3600,4.96875000,5.19577217,0.00018,359911800,441.167753,516.551159
3800,3800,4.87500000,5.19577217,0.00019,379877784,465.675381,543.268307
4000,4000,4.84375000,4.73720920,0.0002,399897756,490.179671,580.441234
4200,4200,4.71875000,4.73720920,0.00021,419881488,514.676230,607.139030
4400,4400,4.71875000,4.73720920,0.00022,439883532,539.172120,633.835718
4600,4600,4.59375000,4.73720920,0.00023,459758988,563.666004,660.534693
4800,4800,4.46875000,4.73720920,0.00024,479823924,588.170433,687.242624
5000,5000,4.46875000,4.42248785,0.00025,499780720,612.668815,724.409214
5200,5200,4.37500000,4.42248785,0.00026,519756120,637.161423,751.111284
5400,5400,4.40625000,4.42248785,0.00027,539671756,661.662069,777.817918
5600,5600,4.34375000,4.42248785,0.00028,559679312,686.161736,804.520308
5800,5800,4.37500000,4.42248785,0.00029,579677788,710.664953,831.227996
6000,6000,4.25000000,4.20335495,0.0003,599807828,735.171101,868.471711
6200,6200,4.18750000,4.20335495,0.00031,619794140,759.662610,895.169114
6400,6400,4.25000000,4.20335495,0.00032,639773428,784.162115,921.871598
6600,6600,4.15625000,4.20335495,0.00033,659841992,808.658313,948.570961
6800,6800,4.09375000,4.20335495,0.00034,679862852,833.158091,975.275662
7000,7000,4.12500000,4.04296887,0.00035,699920844,857.657634,1012.580006
7200,7200,4.03125000,4.04296887,0.00036,719968296,882.148409,1039.273954
7400,7400,4.09375000,4.04296887,0.00037,740029356,906.653771,1065.987919
7600,7600,3.92187500,4.04296887,0.00038,759996236,931.151221,1092.687222
7800,7800,4.03125000,4.04296887,0.00039,779941296,955.655910,1119.393347
8000,8000,4.00000000,3.92727494,0.0004,799847448,980.161904,1156.587706
8200,8200,3.90625000,3.92727494,0.00041,819827020,1004.654017,1183.285333
8400,8400,3.95312500,3.92727494,0.00042,839869548,1029.145448,1209.977470
8600,8600,4.06250000,3.92727494,0.00043,859806840,1053.637520,1236.672899
8800,8800,3.87500000,3.92727494,0.00044,879800052,1078.130128,1263.366731
9000,9000,3.85937500,3.83141863,0.00045,899800204,1102.628372,1300.996334
9200,9200,3.89062500,3.83141863,0.00046,919762096,1127.118845,1327.692659
9400,9400,3.92187500,3.83141863,0.00047,939753460,1151.609393,1354.386308
9600,9600,3.81250000,3.83141863,0.00048,959745664,1176.100407,1381.080400
9800,9800,3.75000000,3.83141863,0.00049,979740648,1200.591411,1407.770339
10000,10000,3.79687500,3.75582117,0.0005,999660280,1225.083171,1444.791777
10200,10200,3.82812500,3.75582117,0.0004999987697,1019746324,1249.581096,1471.492967
10400,10400,3.79687500,3.75582117,0.0004999950789,1039664992,1274.076002,1498.186460
10600,10600,3.76562500,3.75582117,0.0004999889275,1059550488,1298.569598,1524.880976
10800,10800,3.78125000,3.75582117,0.0004999803158,1079559984,1323.067412,1551.584965
11000,11000,3.71875000,3.68956810,0.0004999692436,1099493036,1347.567323,1588.828511
11200,11200,3.75000000,3.68956810,0.0004999557113,1119583576,1372.056701,1615.516491
11400,11400,3.75000000,3.68956810,0.0004999397188,1139610896,1396.555689,1642.222625
11600,11600,3.64062500,3.68956810,0.0004999212665,1159608288,1421.049000,1668.918074
11800,11800,3.68750000,3.68956810,0.0004999003544,1179655044,1445.548594,1695.620368
12000,12000,3.62500000,3.63966775,0.0004998769829,1199675496,1470.043959,1732.875305
12200,12200,3.65625000,3.63966775,0.0004998511522,1219753688,1494.533821,1759.567307
12400,12400,3.60937500,3.63966775,0.0004998228625,1239700824,1519.020711,1786.254573
12600,12600,3.73437500,3.63966775,0.0004997921142,1259765700,1543.511022,1812.945488
12800,12800,3.54687500,3.63966775,0.0004997589076,1279777696,1568.004515,1839.642996
13000,13000,3.62500000,3.60286468,0.0004997232431,1299773908,1592.497622,1877.336272
13200,13200,3.53125000,3.60286468,0.000499685121,1319782724,1616.983358,1904.021402
13400,13400,3.59375000,3.60286468,0.0004996445418,1339752424,1641.469967,1930.708762
13600,13600,3.65625000,3.60286468,0.000499601506,1359776556,1665.960087,1957.403407
13800,13800,3.68750000,3.60286468,0.0004995560139,1379870292,1690.450439,1984.093282
14000,14000,3.56250000,3.57012117,0.0004995080661,1399873480,1714.940537,2021.498599
14200,14200,3.57812500,3.57012117,0.0004994576632,1419846104,1739.430978,2048.189565
14400,14400,3.70312500,3.57012117,0.0004994048056,1439899688,1763.928912,2074.891970
14600,14600,3.53125000,3.57012117,0.0004993494939,1459998396,1788.428875,2101.588297
14800,14800,3.62500000,3.57012117,0.0004992917288,1480028716,1812.926540,2128.285399
15000,15000,3.60937500,3.54430920,0.0004992315109,1500064912,1837.426405,2165.591304
15200,15200,3.51562500,3.54430920,0.0004991688409,1520040052,1861.922544,2192.288280
15400,15400,3.43750000,3.54430920,0.0004991037193,1540020816,1886.425740,2218.992808
15600,15600,3.54687500,3.54430920,0.000499036147,1559997292,1910.927609,2245.692356
15800,15800,3.62500000,3.54430920,0.0004989661247,1580083336,1935.433425,2272.401040
16000,16000,3.43750000,3.52202064,0.0004988936531,1600097860,1959.935327,2309.842333
16200,16200,3.56250000,3.52202064,0.000498818733,1620139880,1984.432007,2336.539124
16400,16400,3.54687500,3.52202064,0.0004987413653,1640162200,2008.935073,2363.242177
16600,16600,3.56250000,3.52202064,0.0004986615508,1660316480,2033.439031,2389.945788
16800,16800,3.56250000,3.52202064,0.0004985792904,1680306652,2057.944242,2416.653445
17000,17000,3.51562500,3.50367665,0.0004984945849,1700242004,2082.442275,2453.901789
17200,17200,3.48437500,3.50367665,0.0004984074354,1720166204,2106.934182,2480.591320
17400,17400,3.56250000,3.50367665,0.0004983178427,1740246992,2131.436750,2507.293042
17600,17600,3.62500000,3.50367665,0.0004982258078,1760143812,2155.933188,2533.989212
17800,17800,3.64062500,3.50367665,0.0004981313318,1780139128,2180.435097,2560.686977
18000,18000,3.64062500,3.48498791,0.0004980344156,1800136548,2204.938359,2597.782063
18200,18200,3.53125000,3.48498791,0.0004979350604,1820023348,2229.440406,2624.488553
18400,18400,3.56250000,3.48498791,0.0004978332672,1840133108,2253.951714,2651.205947
18600,18600,3.50000000,3.48498791,0.0004977290371,1860150560,2278.459375,2677.913864
18800,18800,3.43750000,3.48498791,0.0004976223713,1880118424,2302.965346,2704.622773
19000,19000,3.56250000,3.47123939,0.0004975132709,1900107952,2327.470281,2741.981184
19200,19200,3.46875000,3.47123939,0.0004974017371,1920115372,2351.969182,2768.681020
19400,19400,3.51562500,3.47123939,0.0004972877712,1940139892,2376.477303,2795.396383
19600,19600,3.42187500,3.47123939,0.0004971713745,1960108064,2400.983595,2822.107596
19800,19800,3.50000000,3.47123939,0.000497052548,1980167432,2425.491892,2848.822184
20000,20000,3.50000000,3.45561439,0.0004969312933,2000195624,2450.001079,2886.277881
20200,20200,3.53125000,3.45561439,0.0004968076115,2020188000,2474.497063,2912.972705
20400,20400,3.42187500,3.45561439,0.0004966815041,2040135536,2499.000834,2939.680502
20600,20600,3.40625000,3.45561439,0.0004965529724,2060088080,2523.503741,2966.392605
20800,20800,3.53125000,3.45561439,0.0004964220178,2080136964,2548.008240,2993.102180
21000,21000,3.42187500,3.44431692,0.0004962886418,2100145912,2572.511574,3030.310989
21200,21200,3.48437500,3.44431692,0.0004961528459,2120125004,2597.008911,3057.010617
21400,21400,3.48437500,3.44431692,0.0004960146314,2140101836,2621.507686,3083.710605
21600,21600,3.46875000,3.44431692,0.000495874,2160063392,2646.008824,3110.411571
21800,21800,3.40625000,3.44431692,0.0004957309531,2180087360,2670.510279,3137.118254
22000,22000,3.40625000,3.43271303,0.0004955854923,2200159892,2695.013593,3174.644929
22200,22200,3.45312500,3.43271303,0.0004954376193,2220165388,2719.517380,3201.356185
22400,22400,3.46875000,3.43271303,0.0004952873355,2240212052,2744.026573,3228.084908
22600,22600,3.32812500,3.43271303,0.0004951346428,2260306928,2768.533871,3254.797309
22800,22800,3.48437500,3.43271303,0.0004949795427,2280271152,2793.038213,3281.509922
23000,23000,3.45312500,3.42252618,0.0004948220369,2300241984,2817.540956,3318.716231
23200,23200,3.40625000,3.42252618,0.0004946621272,2320278448,2842.038820,3345.414268
23400,23400,3.39062500,3.42252618,0.0004944998153,2340266896,2866.544444,3372.121443
23600,23600,3.40625000,3.42252618,0.000494335103,2360207936,2891.043142,3398.823811
23800,23800,3.34375000,3.42252618,0.0004941679921,2380170808,2915.544558,3425.526077
24000,24000,3.39062500,3.41237754,0.0004939984844,2400233248,2940.044215,3462.724706
24200,24200,3.50000000,3.41237754,0.0004938265817,2420235552,2964.539939,3489.422063
24400,24400,3.34375000,3.41237754,0.000493652286,2440256500,2989.031486,3516.117548
24600,24600,3.43750000,3.41237754,0.0004934755992,2460347244,3013.525641,3542.809288
24800,24800,3.46875000,3.41237754,0.0004932965231,2480303976,3038.017019,3569.503078
25000,25000,3.45312500,3.40464169,0.0004931150598,2500303516,3062.508682,3606.673296
25200,25200,3.45312500,3.40464169,0.0004929312113,2520255064,3087.005481,3633.375145
25400,25400,3.51562500,3.40464169,0.0004927449794,2540287732,3111.507388,3660.079415
25600,25600,3.37500000,3.40464169,0.0004925563663,2560240768,3136.013390,3686.798593
25800,25800,3.51562500,3.40464169,0.0004923653741,2580177376,3160.515384,3713.507787
26000,26000,3.50000000,3.39541221,0.0004921720048,2600212656,3185.016593,3750.703070
26200,26200,3.50000000,3.39541221,0.0004919762606,2620137904,3209.510630,3777.401099
26400,26400,3.50000000,3.39541221,0.0004917781435,2640154756,3234.015608,3804.111036
26600,26600,3.35937500,3.39541221,0.0004915776557,2660144564,3258.515693,3830.819337
26800,26800,3.48437500,3.39541221,0.0004913747996,2680158788,3283.020366,3857.532013
27000,27000,3.40625000,3.38802099,0.0004911695771,2700158136,3307.523922,3894.784606
27200,27200,3.46875000,3.38802099,0.0004909619907,2720173464,3332.022868,3921.494491
27400,27400,3.34375000,3.38802099,0.0004907520426,2740114656,3356.529994,3948.216136
27600,27600,3.31250000,3.38802099,0.000490539735,2760071880,3381.030655,3974.928718
27800,27800,3.46875000,3.38802099,0.0004903250703,2780118604,3405.530563,4001.629027
28000,28000,3.57812500,3.38001698,0.0004901080508,2800027780,3430.034465,4038.990581
28200,28200,3.46875000,3.38001698,0.000489888679,2819986948,3454.531183,4065.691537
28400,28400,3.40625000,3.38001698,0.0004896669572,2840024748,3479.035140,4092.401114
28600,28600,3.39062500,3.38001698,0.0004894428878,2860029100,3503.543676,4119.116542
28800,28800,3.43750000,3.38001698,0.0004892164733,2880051800,3528.051688,4145.831501
29000,29000,3.45312500,3.37404269,0.0004889877162,2900005540,3552.553608,4183.036042
29200,29200,3.45312500,3.37404269,0.0004887566189,2920004020,3577.050459,4209.739353
29400,29400,3.40625000,3.37404269,0.000488523184,2940068572,3601.555857,4236.465140
29600,29600,3.42187500,3.37404269,0.0004882874141,2960088028,3626.057042,4263.168855
29800,29800,3.34375000,3.37404269,0.0004880493117,2980131580,3650.558927,4289.883050
30000,30000,3.35937500,3.36787695,0.0004878088794,3000262592,3675.063208,4327.142432
30200,30200,3.35937500,3.36787695,0.0004875661199,3020307996,3699.563769,4353.841234
30400,30400,3.48437500,3.36787695,0.0004873210357,3040337856,3724.063657,4380.544688
30600,30600,3.32812500,3.36787695,0.0004870736297,3060458300,3748.565176,4407.247893
30800,30800,3.48437500,3.36787695,0.0004868239045,3080401644,3773.065308,4433.948918
31000,31000,3.48437500,3.36243880,0.0004865718628,3100426676,3797.566468,4471.079865
31200,31200,3.48437500,3.36243880,0.0004863175074,3120473580,3822.060456,4497.780562
31400,31400,3.40625000,3.36243880,0.000486060841,3140467448,3846.571064,4524.594771
31600,31600,3.50000000,3.36243880,0.0004858018665,3160466684,3871.071503,4551.297236
31800,31800,3.31250000,3.36243880,0.0004855405867,3180455620,3895.573344,4578.000131
32000,32000,3.35937500,3.35585183,0.0004852770045,3200419944,3920.078752,4615.252710
32200,32200,3.50000000,3.35585183,0.0004850111228,3220487544,3944.582263,4641.964633
32400,32400,3.31250000,3.35585183,0.0004847429443,3240475740,3969.081809,4668.666992
32600,32600,3.42187500,3.35585183,0.0004844724722,3260539088,3993.582776,4695.365520
32800,32800,3.39062500,3.35585183,0.0004841997093,3280575628,4018.086202,4722.071926
33000,33000,3.40625000,3.35098815,0.0004839246587,3300614056,4042.588318,4759.277023
