update_step,global_step,train_loss, val_loss,lr,tokens_seen,training_time,wall_clock_time
200,200,10.50000000,10.50000000,1e-05,19980956,35.099356,39.532641
400,400,10.18750000,10.18750000,2e-05,39979236,65.018387,69.936341
600,600,9.37500000,9.37500000,3e-05,59970332,94.894239,100.331294
800,800,7.56250000,7.56250000,4e-05,79911940,124.753110,130.711495
1000,1000,7.25000000,7.25000000,5e-05,99951716,154.612060,172.468894
1200,1200,7.03125000,7.03125000,6e-05,119975664,184.496646,202.847594
1400,1400,6.62500000,6.62500000,7e-05,139972164,214.380680,233.225664
1600,1600,6.21875000,6.21875000,8e-05,159990940,244.274390,263.616856
1800,1800,5.90625000,5.90625000,9e-05,180003668,274.163306,294.008884
2000,2000,5.68750000,5.66429245,0.0001,200032256,304.069765,335.571421
2200,2200,5.50000000,5.66429245,0.00011,219913492,333.946595,365.971345
2400,2400,5.28125000,5.66429245,0.00012,239873460,363.826811,396.377316
2600,2600,5.12500000,5.66429245,0.00013,259870480,393.714320,426.778687
2800,2800,4.87500000,5.66429245,0.00014,279923036,423.599544,457.174933
3000,3000,4.81250000,4.80453455,0.00015,299894740,453.485676,499.039072
3200,3200,4.62500000,4.80453455,0.00016,319959244,483.364699,529.425774
3400,3400,4.56250000,4.80453455,0.00017,339876016,513.233958,559.810606
3600,3600,4.56250000,4.80453455,0.00018,359911800,543.108343,590.195864
3800,3800,4.46875000,4.80453455,0.00019,379877784,572.989235,620.589165
4000,4000,4.40625000,4.31334269,0.0002,399897756,602.880591,662.037612
4200,4200,4.28125000,4.31334269,0.00021,419881488,632.776927,692.441133
4400,4400,4.25000000,4.31334269,0.00022,439883532,662.668518,722.840260
4600,4600,4.12500000,4.31334269,0.00023,459758988,692.561546,753.236626
4800,4800,4.00000000,4.31334269,0.00024,479823924,722.459804,783.641110
5000,5000,4.00000000,3.96423113,0.00025,499780720,752.357383,825.206714
5200,5200,3.93750000,3.96423113,0.00026,519756120,782.223908,855.599102
5400,5400,3.95312500,3.96423113,0.00027,539671756,812.085568,885.990529
5600,5600,3.90625000,3.96423113,0.00028,559679312,841.954658,916.390787
5800,5800,3.93750000,3.96423113,0.00029,579677788,871.828125,946.794598
6000,6000,3.82812500,3.77550566,0.0003,599807828,901.700916,988.580617
6200,6200,3.76562500,3.77550566,0.00031,619794140,931.588155,1018.978978
6400,6400,3.85937500,3.77550566,0.00032,639773428,961.481576,1049.381774
6600,6600,3.75000000,3.77550566,0.00033,659841992,991.387238,1079.794667
6800,6800,3.70312500,3.77550566,0.00034,679862852,1021.277385,1110.196900
7000,7000,3.75000000,3.65766704,0.00035,699920844,1051.172703,1151.822849
7200,7200,3.65625000,3.65766704,0.00036,719968296,1081.068269,1182.225370
7400,7400,3.75000000,3.65766704,0.00037,740029356,1110.959798,1212.618419
7600,7600,3.53125000,3.65766704,0.00038,759996236,1140.849730,1243.012600
7800,7800,3.68750000,3.65766704,0.00039,779941296,1170.745104,1273.407001
8000,8000,3.65625000,3.58038461,0.0004,799847448,1200.646985,1315.016792
8200,8200,3.57812500,3.58038461,0.00041,819827020,1230.545565,1345.417877
8400,8400,3.60937500,3.58038461,0.00042,839869548,1260.457192,1375.827308
8600,8600,3.71875000,3.58038461,0.00043,859806840,1290.373154,1406.235445
8800,8800,3.53125000,3.58038461,0.00044,879800052,1320.278255,1436.640336
9000,9000,3.54687500,3.52313125,0.00045,899800204,1350.187366,1478.087261
9200,9200,3.59375000,3.52313125,0.00046,919762096,1380.097964,1508.484102
9400,9400,3.64062500,3.52313125,0.00047,939753460,1409.993191,1538.881747
9600,9600,3.51562500,3.52313125,0.00048,959745664,1439.901469,1569.287318
9800,9800,3.46875000,3.52313125,0.00049,979740648,1469.815346,1599.688807
10000,10000,3.51562500,3.47924340,0.0005,999660280,1499.738410,1641.444400
10200,10200,3.54687500,3.47924340,0.0004999987697,1019746324,1529.657479,1671.856365
10400,10400,3.51562500,3.47924340,0.0004999950789,1039664992,1559.562627,1702.260762
10600,10600,3.51562500,3.47924340,0.0004999889275,1059550488,1589.466605,1732.667053
10800,10800,3.51562500,3.47924340,0.0004999803158,1079559984,1619.374342,1763.076319
11000,11000,3.43750000,3.43179393,0.0004999692436,1099493036,1649.284153,1804.557699
11200,11200,3.51562500,3.43179393,0.0004999557113,1119583576,1679.239748,1834.970581
11400,11400,3.50000000,3.43179393,0.0004999397188,1139610896,1709.161086,1865.374662
11600,11600,3.40625000,3.43179393,0.0004999212665,1159608288,1739.092682,1895.788276
11800,11800,3.45312500,3.43179393,0.0004999003544,1179655044,1769.035830,1926.200723
12000,12000,3.37500000,3.39380372,0.0004998769829,1199675496,1798.957436,1967.716163
12200,12200,3.40625000,3.39380372,0.0004998511522,1219753688,1828.872723,1998.124500
12400,12400,3.34375000,3.39380372,0.0004998228625,1239700824,1858.792679,2028.530535
12600,12600,3.48437500,3.39380372,0.0004997921142,1259765700,1888.712096,2058.936853
12800,12800,3.31250000,3.39380372,0.0004997589076,1279777696,1918.623000,2089.339024
13000,13000,3.37500000,3.36324304,0.0004997232431,1299773908,1948.536633,2130.949173
13200,13200,3.28125000,3.36324304,0.000499685121,1319782724,1978.435537,2161.349611
13400,13400,3.35937500,3.36324304,0.0004996445418,1339752424,2008.355183,2191.757279
13600,13600,3.42187500,3.36324304,0.000499601506,1359776556,2038.264431,2222.158433
13800,13800,3.43750000,3.36324304,0.0004995560139,1379870292,2068.164515,2252.562865
14000,14000,3.32812500,3.33739287,0.0004995080661,1399873480,2098.060147,2294.187350
14200,14200,3.32812500,3.33739287,0.0004994576632,1419846104,2127.989213,2324.602837
14400,14400,3.45312500,3.33739287,0.0004994048056,1439899688,2157.938995,2355.019003
14600,14600,3.28125000,3.33739287,0.0004993494939,1459998396,2187.880339,2385.438257
14800,14800,3.37500000,3.33739287,0.0004992917288,1480028716,2217.828854,2415.864633
15000,15000,3.37500000,3.31782329,0.0004992315109,1500064912,2247.751347,2457.669144
15200,15200,3.28125000,3.31782329,0.0004991688409,1520040052,2277.646181,2488.067175
15400,15400,3.20312500,3.31782329,0.0004991037193,1540020816,2307.583838,2518.481328
15600,15600,3.31250000,3.31782329,0.000499036147,1559997292,2337.494832,2548.892829
15800,15800,3.39062500,3.31782329,0.0004989661247,1580083336,2367.385702,2579.296716
16000,16000,3.18750000,3.29871333,0.0004988936531,1600097860,2397.267287,2620.864355
16200,16200,3.32812500,3.29871333,0.000498818733,1620139880,2427.186810,2651.273252
16400,16400,3.34375000,3.29871333,0.0004987413653,1640162200,2457.152917,2681.704244
16600,16600,3.35937500,3.29871333,0.0004986615508,1660316480,2487.088803,2712.122975
16800,16800,3.32812500,3.29871333,0.0004985792904,1680306652,2517.037690,2742.537285
17000,17000,3.26562500,3.28377771,0.0004984945849,1700242004,2546.980854,2784.143893
17200,17200,3.28125000,3.28377771,0.0004984074354,1720166204,2576.898023,2814.540711
17400,17400,3.34375000,3.28377771,0.0004983178427,1740246992,2606.825162,2844.940064
17600,17600,3.40625000,3.28377771,0.0004982258078,1760143812,2636.761504,2875.348707
17800,17800,3.42187500,3.28377771,0.0004981313318,1780139128,2666.702507,2905.752232
18000,18000,3.43750000,3.26941645,0.0004980344156,1800136548,2696.629344,2947.582853
18200,18200,3.31250000,3.26941645,0.0004979350604,1820023348,2726.556777,2977.987490
18400,18400,3.34375000,3.26941645,0.0004978332672,1840133108,2756.483962,3008.397948
18600,18600,3.29687500,3.26941645,0.0004977290371,1860150560,2786.428740,3038.815281
18800,18800,3.23437500,3.26941645,0.0004976223713,1880118424,2816.373622,3069.236840
19000,19000,3.32812500,3.25739133,0.0004975132709,1900107952,2846.323649,3110.793205
19200,19200,3.25000000,3.25739133,0.0004974017371,1920115372,2876.246671,3141.190403
19400,19400,3.29687500,3.25739133,0.0004972877712,1940139892,2906.208223,3171.602136
