update_step,global_step,train_loss, val_loss,lr,tokens_seen,training_time,wall_clock_time
1200,1200,5.81250000,5.81250000,0.00012,119975664,147.661823,176.095611
1400,1400,5.65625000,5.65625000,0.00014,139972164,172.170535,202.823020
1600,1600,5.43750000,5.43750000,0.00016,159990940,196.683102,229.557679
1800,1800,5.18750000,5.18750000,0.00018,180003668,221.196999,256.291561
2000,2000,5.00000000,5.02182925,0.0002,200032256,245.711439,294.000175
2200,2200,4.90625000,5.02182925,0.00022,219913492,270.218598,320.728492
2400,2400,4.75000000,5.02182925,0.00024,239873460,294.728689,347.462084
2600,2600,4.65625000,5.02182925,0.00026,259870480,319.243466,374.199461
2800,2800,4.43750000,5.02182925,0.00028,279923036,343.755512,400.926893
3000,3000,4.37500000,4.38924658,0.0003,299894740,368.268112,438.865445
3200,3200,4.25000000,4.38924658,0.00032,319959244,392.788004,465.607965
3400,3400,4.21875000,4.38924658,0.00034,339876016,417.306302,492.347816
3600,3600,4.18750000,4.38924658,0.00036,359911800,441.827272,519.090714
3800,3800,4.12500000,4.38924658,0.00038,379877784,466.341826,545.823901
4000,4000,4.18750000,4.06100667,0.0004,399897756,490.867288,583.367786
4200,4200,4.06250000,4.06100667,0.00042,419881488,515.381102,610.103411
4400,4400,4.06250000,4.06100667,0.00044,439883532,539.894672,636.834716
4600,4600,3.98437500,4.06100667,0.00046,459758988,564.408278,663.567140
4800,4800,3.84375000,4.06100667,0.00048,479823924,588.923143,690.300128
5000,5000,3.89062500,3.87339163,0.0005,499780720,613.437759,728.011102
5200,5200,3.85937500,3.87339163,0.00052,519756120,637.947839,754.738700
5400,5400,3.90625000,3.87339163,0.00054,539671756,662.457808,781.465966
5600,5600,3.85937500,3.87339163,0.00056,559679312,686.973355,808.195906
5800,5800,3.90625000,3.87339163,0.00058,579677788,711.485769,834.934130
6000,6000,3.79687500,3.75241280,0.0006,599807828,736.004958,872.424188
6200,6200,3.75000000,3.75241280,0.00062,619794140,760.521141,899.158298
6400,6400,3.84375000,3.75241280,0.00064,639773428,785.036310,925.898393
6600,6600,3.75000000,3.75241280,0.00066,659841992,809.552751,952.636914
6800,6800,3.71875000,3.75241280,0.00068,679862852,834.068333,979.375806
7000,7000,3.75000000,3.66479027,0.0007,699920844,858.582063,1016.964671
7200,7200,3.67187500,3.66479027,0.00072,719968296,883.087476,1043.695336
7400,7400,3.75000000,3.66479027,0.00074,740029356,907.594832,1070.420265
7600,7600,3.54687500,3.66479027,0.00076,759996236,932.103782,1097.147866
7800,7800,3.70312500,3.66479027,0.00078,779941296,956.606396,1123.868207
8000,8000,3.67187500,3.60271156,0.0008,799847448,981.110745,1161.286057
8200,8200,3.59375000,3.60271156,0.00082,819827020,1005.614786,1188.013916
8400,8400,3.65625000,3.60271156,0.00084,839869548,1030.123113,1214.736719
8600,8600,3.75000000,3.60271156,0.00086,859806840,1054.627622,1241.455096
8800,8800,3.57812500,3.60271156,0.00088,879800052,1079.127139,1268.166431
9000,9000,3.56250000,3.54940271,0.0009,899800204,1103.630398,1305.800123
9200,9200,3.60937500,3.54940271,0.00092,919762096,1128.128770,1332.514878
9400,9400,3.67187500,3.54940271,0.00094,939753460,1152.631154,1359.243029
9600,9600,3.53125000,3.54940271,0.00096,959745664,1177.133549,1385.969375
9800,9800,3.48437500,3.54940271,0.00098,979740648,1201.636300,1412.686218
10000,10000,3.54687500,3.50838709,0.001,999660280,1226.138280,1450.514158
10200,10200,3.57812500,3.50838709,0.0009999975394,1019746324,1250.642252,1477.232673
10400,10400,3.54687500,3.50838709,0.0009999901578,1039664992,1275.151576,1503.958688
10600,10600,3.54687500,3.50838709,0.0009999778551,1059550488,1299.660572,1530.682477
10800,10800,3.54687500,3.50838709,0.0009999606315,1079559984,1324.172082,1557.409963
11000,11000,3.48437500,3.46526510,0.0009999384872,1099493036,1348.682446,1595.332302
11200,11200,3.54687500,3.46526510,0.0009999114225,1119583576,1373.193876,1622.060888
11400,11400,3.53125000,3.46526510,0.0009998794376,1139610896,1397.704352,1648.784486
11600,11600,3.43750000,3.46526510,0.0009998425329,1159608288,1422.212374,1675.512698
11800,11800,3.48437500,3.46526510,0.0009998007088,1179655044,1446.725819,1702.242928
12000,12000,3.40625000,3.43026209,0.0009997539658,1199675496,1471.240810,1739.757869
12200,12200,3.45312500,3.43026209,0.0009997023043,1219753688,1495.742563,1766.476198
12400,12400,3.39062500,3.43026209,0.000999645725,1239700824,1520.242712,1793.191478
12600,12600,3.51562500,3.43026209,0.0009995842284,1259765700,1544.749050,1819.911251
12800,12800,3.34375000,3.43026209,0.0009995178152,1279777696,1569.257147,1846.632883
13000,13000,3.42187500,3.40265024,0.0009994464861,1299773908,1593.767445,1884.489240
13200,13200,3.31250000,3.40265024,0.000999370242,1319782724,1618.268889,1911.204356
13400,13400,3.40625000,3.40265024,0.0009992890836,1339752424,1642.773321,1937.921518
13600,13600,3.46875000,3.40265024,0.0009992030119,1359776556,1667.274949,1964.634462
13800,13800,3.48437500,3.40265024,0.0009991120278,1379870292,1691.782338,1991.353120
14000,14000,3.37500000,3.37886804,0.0009990161322,1399873480,1716.286747,2028.621557
14200,14200,3.37500000,3.37886804,0.0009989153263,1419846104,1740.787148,2055.333808
14400,14400,3.50000000,3.37886804,0.0009988096112,1439899688,1765.293793,2082.052332
14600,14600,3.32812500,3.37886804,0.0009986989879,1459998396,1789.805359,2108.775288
14800,14800,3.42187500,3.37886804,0.0009985834577,1480028716,1814.314149,2135.501009
15000,15000,3.40625000,3.36060065,0.0009984630219,1500064912,1838.822490,2173.166831
15200,15200,3.32812500,3.36060065,0.0009983376817,1520040052,1863.323445,2199.878472
15400,15400,3.25000000,3.36060065,0.0009982074386,1540020816,1887.828593,2226.603178
15600,15600,3.35937500,3.36060065,0.000998072294,1559997292,1912.335598,2253.330884
15800,15800,3.43750000,3.36060065,0.0009979322493,1580083336,1936.842307,2280.053523
16000,16000,3.23437500,3.34417140,0.0009977873061,1600097860,1961.349822,2317.757535
16200,16200,3.37500000,3.34417140,0.000997637466,1620139880,1985.864126,2344.490929
16400,16400,3.39062500,3.34417140,0.0009974827306,1640162200,2010.375025,2371.210537
16600,16600,3.39062500,3.34417140,0.0009973231016,1660316480,2034.892257,2397.953373
16800,16800,3.39062500,3.34417140,0.0009971585808,1680306652,2059.403291,2424.674014
17000,17000,3.32812500,3.32958043,0.0009969891699,1700242004,2083.917571,2462.468112
17200,17200,3.31250000,3.32958043,0.0009968148707,1720166204,2108.426847,2489.193749
17400,17400,3.39062500,3.32958043,0.0009966356853,1740246992,2132.939413,2515.920270
17600,17600,3.45312500,3.32958043,0.0009964516156,1760143812,2157.449521,2542.642303
17800,17800,3.46875000,3.32958043,0.0009962626635,1780139128,2181.963248,2569.372092
18000,18000,3.50000000,3.31468296,0.0009960688312,1800136548,2206.482553,2607.104874
18200,18200,3.35937500,3.31468296,0.0009958701207,1820023348,2230.995176,2633.835417
18400,18400,3.39062500,3.31468296,0.0009956665343,1840133108,2255.511668,2660.575861
18600,18600,3.34375000,3.31468296,0.0009954580741,1860150560,2280.027445,2687.313082
18800,18800,3.26562500,3.31468296,0.0009952447425,1880118424,2304.547813,2714.047760
19000,19000,3.37500000,3.30453438,0.0009950265418,1900107952,2329.071663,2751.765359
19200,19200,3.31250000,3.30453438,0.0009948034743,1920115372,2353.585674,2778.492029
19400,19400,3.35937500,3.30453438,0.0009945755425,1940139892,2378.091729,2805.210875
19600,19600,3.25000000,3.30453438,0.0009943427489,1960108064,2402.600893,2831.935651
19800,19800,3.35937500,3.30453438,0.000994105096,1980167432,2427.115028,2858.665394
20000,20000,3.32812500,3.29438585,0.0009938625865,2000195624,2451.625822,2896.463346
20200,20200,3.37500000,3.29438585,0.000993615223,2020188000,2476.124353,2923.173818
20400,20400,3.26562500,3.29438585,0.0009933630082,2040135536,2500.628191,2949.893408
20600,20600,3.25000000,3.29438585,0.0009931059448,2060088080,2525.131065,2976.606423
20800,20800,3.37500000,3.29438585,0.0009928440357,2080136964,2549.637374,3003.328057
21000,21000,3.26562500,3.28312659,0.0009925772837,2100145912,2574.143246,3041.301395
21200,21200,3.32812500,3.28312659,0.0009923056918,2120125004,2598.651500,3068.023258
21400,21400,3.32812500,3.28312659,0.0009920292628,2140101836,2623.163131,3094.750035
21600,21600,3.31250000,3.28312659,0.0009917479999,2160063392,2647.673645,3121.478208
21800,21800,3.25000000,3.28312659,0.0009914619062,2180087360,2672.186410,3148.207013
22000,22000,3.25000000,3.27539074,0.0009911709846,2200159892,2696.697580,3185.844184
22200,22200,3.29687500,3.27539074,0.0009908752385,2220165388,2721.201417,3212.561574
22400,22400,3.31250000,3.27539074,0.0009905746711,2240212052,2745.707269,3239.282440
22600,22600,3.17187500,3.27539074,0.0009902692856,2260306928,2770.218879,3266.011118
22800,22800,3.32812500,3.27539074,0.0009899590854,2280271152,2794.725460,3292.729423
23000,23000,3.29687500,3.26719528,0.0009896440739,2300241984,2819.229428,3330.472988
23200,23200,3.25000000,3.26719528,0.0009893242544,2320278448,2843.730749,3357.189208
23400,23400,3.25000000,3.26719528,0.0009889996307,2340266896,2868.235721,3383.910056
23600,23600,3.25000000,3.26719528,0.000988670206,2360207936,2892.737118,3410.624119
23800,23800,3.18750000,3.26719528,0.0009883359842,2380170808,2917.241722,3437.345543
24000,24000,3.25000000,3.26083803,0.0009879969688,2400233248,2941.744024,3475.075257
24200,24200,3.34375000,3.26083803,0.0009876531635,2420235552,2966.244837,3501.789788
24400,24400,3.20312500,3.26083803,0.0009873045721,2440256500,2990.746197,3528.507135
24600,24600,3.26562500,3.26083803,0.0009869511984,2460347244,3015.254646,3555.230212
24800,24800,3.31250000,3.26083803,0.0009865930463,2480303976,3039.763038,3581.949448
25000,25000,3.29687500,3.25283408,0.0009862301197,2500303516,3064.277373,3619.552251
25200,25200,3.31250000,3.25283408,0.0009858624225,2520255064,3088.780071,3646.273151
25400,25400,3.37500000,3.25283408,0.0009854899588,2540287732,3113.282367,3672.989246
25600,25600,3.23437500,3.25283408,0.0009851127327,2560240768,3137.786060,3699.706434
25800,25800,3.35937500,3.25283408,0.0009847307482,2580177376,3162.290622,3726.426113
26000,26000,3.35937500,3.24586415,0.0009843440096,2600212656,3186.795360,3764.080800
26200,26200,3.35937500,3.24586415,0.0009839525211,2620137904,3211.293590,3790.794066
26400,26400,3.34375000,3.24586415,0.0009835562869,2640154756,3235.795730,3817.509700
26600,26600,3.21875000,3.24586415,0.0009831553115,2660144564,3260.299863,3844.227297
26800,26800,3.34375000,3.24586415,0.0009827495991,2680158788,3284.802135,3870.941088
27000,27000,3.26562500,3.23973662,0.0009823391543,2700158136,3309.305280,3908.673843
27200,27200,3.32812500,3.23973662,0.0009819239814,2720173464,3333.811175,3935.395801
27400,27400,3.20312500,3.23973662,0.0009815040851,2740114656,3358.316149,3962.115393
27600,27600,3.17187500,3.23973662,0.00098107947,2760071880,3382.826126,3988.836466
27800,27800,3.32812500,3.23973662,0.0009806501406,2780118604,3407.333946,4015.557452
28000,28000,3.43750000,3.23414534,0.0009802161017,2800027780,3431.840015,4053.283213
28200,28200,3.32812500,3.23414534,0.000979777358,2819986948,3456.340512,4079.998152
28400,28400,3.26562500,3.23414534,0.0009793339144,2840024748,3480.853239,4106.726249
28600,28600,3.25000000,3.23414534,0.0009788857756,2860029100,3505.364156,4133.452431
28800,28800,3.29687500,3.23414534,0.0009784329466,2880051800,3529.870805,4160.175154
29000,29000,3.31250000,3.22962630,0.0009779754323,2900005540,3554.377738,4197.864052
29200,29200,3.31250000,3.22962630,0.0009775132378,2920004020,3578.877932,4224.576912
29400,29400,3.28125000,3.22962630,0.000977046368,2940068572,3603.383074,4251.293780
29600,29600,3.29687500,3.22962630,0.0009765748282,2960088028,3627.885762,4278.008720
29800,29800,3.20312500,3.22962630,0.0009760986233,2980131580,3652.395495,4304.734344
30000,30000,3.20312500,3.22399670,0.0009756177588,3000262592,3676.909468,4342.604047
30200,30200,3.20312500,3.22399670,0.0009751322397,3020307996,3701.409178,4369.318472
30400,30400,3.34375000,3.22399670,0.0009746420715,3040337856,3725.911937,4396.031661
30600,30600,3.18750000,3.22399670,0.0009741472594,3060458300,3750.420161,4422.754038
30800,30800,3.32812500,3.22399670,0.000973647809,3080401644,3774.926709,4449.472649
31000,31000,3.34375000,3.22024369,0.0009731437256,3100426676,3799.429884,4487.213190
31200,31200,3.34375000,3.22024369,0.0009726350147,3120473580,3823.932848,4513.928596
31400,31400,3.25000000,3.22024369,0.000972121682,3140467448,3848.443341,4540.657322
31600,31600,3.35937500,3.22024369,0.000971603733,3160466684,3872.953335,4567.383918
31800,31800,3.17187500,3.22024369,0.0009710811735,3180455620,3897.462267,4594.114549
32000,32000,3.23437500,3.21346515,0.0009705540091,3200419944,3921.971883,4631.865305
32200,32200,3.35937500,3.21346515,0.0009700222455,3220487544,3946.472954,4658.578109
32400,32400,3.17187500,3.21346515,0.0009694858887,3240475740,3970.979566,4685.302193
32600,32600,3.28125000,3.21346515,0.0009689449444,3260539088,3995.481444,4712.018566
32800,32800,3.25000000,3.21346515,0.0009683994186,3280575628,4019.986157,4738.734815
33000,33000,3.25000000,3.20936739,0.0009678493173,3300614056,4044.491902,4776.284013
33200,33200,3.18750000,3.20936739,0.0009672946465,3320604204,4068.992830,4802.996861
33400,33400,3.26562500,3.20936739,0.0009667354121,3340667984,4093.498039,4829.716285
33600,33600,3.31250000,3.20936739,0.0009661716204,3360706128,4118.004139,4856.440737
33800,33800,3.26562500,3.20936739,0.0009656032776,3380650876,4142.507347,4883.157579
34000,34000,3.26562500,3.20465696,0.0009650303897,3400617692,4167.012878,4920.826239
34200,34200,3.20312500,3.20465696,0.0009644529632,3420568512,4191.511090,4947.543602
34400,34400,3.21875000,3.20465696,0.0009638710043,3440549708,4216.012899,4974.254594
34600,34600,3.31250000,3.20465696,0.0009632845193,3460529464,4240.518342,5000.979538
34800,34800,3.34375000,3.20465696,0.0009626935147,3480535792,4265.020568,5027.696258
35000,35000,3.18750000,3.20075071,0.000962097997,3500592220,4289.527408,5065.329724
35200,35200,3.17187500,3.20075071,0.0009614979726,3520608352,4314.029326,5092.044042
35400,35400,3.20312500,3.20075071,0.0009608934482,3540649184,4338.539177,5118.768697
35600,35600,3.28125000,3.20075071,0.0009602844303,3560648840,4363.048772,5145.493125
35800,35800,3.23437500,3.20075071,0.0009596709256,3580625416,4387.558225,5172.217045
36000,36000,3.28125000,3.19604021,0.0009590529408,3600567700,4412.065941,5210.258671
36200,36200,3.26562500,3.19604021,0.0009584304826,3620591388,4436.564012,5236.971979
36400,36400,3.25000000,3.19604021,0.000957803558,3640575528,4461.064848,5263.686541
36600,36600,3.21875000,3.19604021,0.0009571721736,3660641160,4485.571472,5290.405833
36800,36800,3.17187500,3.19604021,0.0009565363365,3680722372,4510.079576,5317.125844
37000,37000,3.18750000,3.19201910,0.0009558960536,3700747084,4534.585387,5354.800215
37200,37200,3.17187500,3.19201910,0.0009552513318,3720781688,4559.088438,5381.520828
37400,37400,3.23437500,3.19201910,0.0009546021783,3740817552,4583.593859,5408.242882
37600,37600,3.26562500,3.19201910,0.0009539486001,3760811304,4608.095730,5434.958326
37800,37800,3.15625000,3.19201910,0.0009532906044,3780737048,4632.599828,5461.681072
38000,38000,3.29687500,3.18799800,0.0009526281984,3800722936,4657.101999,5499.333347
38200,38200,3.20312500,3.18799800,0.0009519613893,3820708768,4681.603287,5526.047962
38400,38400,3.29687500,3.18799800,0.0009512901845,3840681080,4706.106886,5552.762729
38600,38600,3.21875000,3.18799800,0.0009506145911,3860705440,4730.613559,5579.487165
38800,38800,3.12500000,3.18799800,0.0009499346167,3880712552,4755.119095,5606.210722
39000,39000,3.18750000,3.18386191,0.0009492502687,3900661036,4779.622977,5643.996829
39200,39200,3.23437500,3.18386191,0.0009485615546,3920642056,4804.124284,5670.717502
39400,39400,3.18750000,3.18386191,0.0009478684819,3940620292,4828.624838,5697.429882
39600,39600,3.23437500,3.18386191,0.0009471710581,3960588772,4853.130418,5724.148918
39800,39800,3.23437500,3.18386191,0.0009464692909,3980564816,4877.637379,5750.867496
40000,40000,3.18750000,3.17938125,0.000945763188,4000604368,4902.145606,5788.946361
40200,40200,3.21875000,3.17938125,0.0009450527571,4020596560,4926.647496,5815.662421
40400,40400,3.14062500,3.17938125,0.000944338006,4040599560,4951.156360,5842.388822
40600,40600,3.31250000,3.17938125,0.0009436189425,4060649492,4975.669752,5869.115653
40800,40800,3.18750000,3.17938125,0.0009428955744,4080708348,5000.174286,5895.835944
41000,41000,3.23437500,3.17658561,0.0009421679096,4100707232,5024.679353,5933.355871
41200,41200,3.25000000,3.17658561,0.0009414359562,4120652776,5049.178644,5960.074826
41400,41400,3.18750000,3.17658561,0.0009406997221,4140666832,5073.680064,5986.787232
41600,41600,3.20312500,3.17658561,0.0009399592154,4160709736,5098.181375,6013.500164
41800,41800,3.07812500,3.17658561,0.0009392144441,4180670784,5122.682581,6040.213408
42000,42000,3.18750000,3.17470908,0.0009384654164,4200635808,5147.185606,6078.038935
42200,42200,3.21875000,3.17470908,0.0009377121406,4220589252,5171.683294,6104.750272
42400,42400,3.10937500,3.17470908,0.0009369546248,4240551372,5196.182568,6131.461700
42600,42600,3.15625000,3.17470908,0.0009361928773,4260501652,5220.683278,6158.175890
42800,42800,3.12500000,3.17470908,0.0009354269065,4280478592,5245.184057,6184.890942
43000,43000,3.29687500,3.17091769,0.0009346567207,4300433696,5269.687432,6222.589532
43200,43200,3.23437500,3.17091769,0.0009338823283,4320422828,5294.187201,6249.302283
43400,43400,3.20312500,3.17091769,0.0009331037379,4340468024,5318.694441,6276.024981
43600,43600,3.20312500,3.17091769,0.0009323209579,4360526664,5343.199881,6302.744037
43800,43800,3.21875000,3.17091769,0.000931533997,4380497460,5367.707825,6329.467157
44000,44000,3.15625000,3.16858155,0.0009307428636,4400557552,5392.213685,6366.968256
44200,44200,3.31250000,3.16858155,0.0009299475665,4420537768,5416.710265,6393.678330
44400,44400,3.12500000,3.16858155,0.0009291481143,4440472868,5441.216533,6420.396319
44600,44600,3.20312500,3.16858155,0.0009283445159,4460495872,5465.716414,6447.110559
44800,44800,3.09375000,3.16858155,0.0009275367799,4480479868,5490.216019,6473.823105
45000,45000,3.31250000,3.16555613,0.0009267249152,4500486748,5514.716045,6511.520199
