update_step,global_step,train_loss, val_loss,lr,tokens_seen,training_time,wall_clock_time
200,200,7.31250000,7.31250000,0.0001,19980956,34.544183,38.736508
400,400,6.09375000,6.09375000,0.0002,39979236,64.426479,69.077132
600,600,5.28125000,5.28125000,0.0003,59970332,94.311181,99.418839
800,800,4.81250000,4.81250000,0.0004,79911940,124.197799,129.759889
1000,1000,4.50000000,4.50000000,0.0005,99951716,154.097996,171.275083
1200,1200,4.18750000,4.18750000,0.0006,119975664,183.998826,201.615380
1400,1400,4.03125000,4.03125000,0.0007,139972164,213.895515,231.950294
1600,1600,3.93750000,3.93750000,0.0008,159990940,243.798146,262.293622
1800,1800,3.82812500,3.82812500,0.0009,180003668,273.697411,292.630410
2000,2000,3.78125000,3.77788001,0.001,200032256,303.604632,333.603452
2200,2200,3.71875000,3.77788001,0.0009997258722,219913492,333.511455,363.945833
2400,2400,3.71875000,3.77788001,0.0009989038226,239873460,363.415253,394.291077
2600,2600,3.67187500,3.77788001,0.0009975348529,259870480,393.322239,424.640827
2800,2800,3.60937500,3.77788001,0.0009956206309,279923036,423.228615,454.983398
3000,3000,3.51562500,3.58138031,0.0009931634889,299894740,453.134666,496.269908
3200,3200,3.50000000,3.58138031,0.0009901664203,319959244,483.048433,526.608657
3400,3400,3.54687500,3.58138031,0.0009866330768,339876016,512.951950,556.942869
3600,3600,3.53125000,3.58138031,0.0009825677632,359911800,542.866266,587.277839
3800,3800,3.50000000,3.58138031,0.0009779754323,379877784,572.775115,617.612585
4000,4000,3.59375000,3.47782642,0.0009728616794,399897756,602.686100,658.821590
4200,4200,3.51562500,3.47782642,0.0009672327346,419881488,632.597467,689.165075
4400,4400,3.51562500,3.47782642,0.0009610954559,439883532,662.521512,719.508815
4600,4600,3.50000000,3.47782642,0.0009544573208,459758988,692.437770,749.845894
4800,4800,3.34375000,3.47782642,0.0009473264168,479823924,722.369460,780.187668
5000,5000,3.43750000,3.41241586,0.0009397114317,499780720,752.283389,821.548654
5200,5200,3.42187500,3.41241586,0.0009316216433,519756120,782.195080,851.888140
5400,5400,3.48437500,3.41241586,0.0009230669076,539671756,812.095886,882.230893
5600,5600,3.45312500,3.41241586,0.0009140576475,559679312,842.010466,912.582791
5800,5800,3.50000000,3.41241586,0.0009046048391,579677788,871.907319,942.920464
6000,6000,3.42187500,3.36171120,0.0008947199994,599807828,901.806374,983.981178
6200,6200,3.35937500,3.36171120,0.0008844151715,619794140,931.717147,1014.323880
6400,6400,3.48437500,3.36171120,0.0008737029102,639773428,961.646991,1044.677566
6600,6600,3.35937500,3.36171120,0.0008625962667,659841992,991.549791,1075.015947
6800,6800,3.35937500,3.36171120,0.0008511087729,679862852,1021.453830,1105.357987
