update_step,global_step,train_loss, val_loss,lr,tokens_seen,training_time,wall_clock_time
14000,14000,3.17187500,2.91921169,0.0039,1399873480,1972.835283,2313.001993
14200,14200,3.15625000,2.91456562,0.003738435973,1419846104,2001.015029,2343.751150
14400,14400,3.28125000,2.91024512,0.003580358321,1439899688,2029.196190,2374.428707
14600,14600,3.12500000,2.90829200,0.003425959638,1459998396,2057.378026,2405.176095
14800,14800,3.21875000,2.90660518,0.003275428033,1480028716,2085.549559,2435.981401
15000,15000,3.20312500,2.90462244,0.003128946908,1500064912,2113.736271,2478.004561
15200,15200,3.12500000,2.90326118,0.002986694726,1520040052,2141.919814,2508.735402
15400,15400,3.04687500,2.90124887,0.0028488448,1540020816,2170.115353,2539.615990
15600,15600,3.15625000,2.89861512,0.002715565078,1559997292,2198.294333,2570.335746
15800,15800,3.25000000,2.89698750,0.002587017942,1580083336,2226.476683,2601.076177
16000,16000,3.03125000,2.89565581,0.002463360007,1600097860,2254.662751,2642.894167
16200,16200,3.17187500,2.89399868,0.002344741931,1620139880,2282.855785,2673.594955
16400,16400,3.20312500,2.89367318,0.00223130823,1640162200,2311.043241,2704.230232
16600,16600,3.21875000,2.89299250,0.002123197108,1660316480,2339.218927,2735.009076
16800,16800,3.20312500,2.89299250,0.002020540281,1680306652,2367.547608,2765.795482
17000,17000,3.12500000,2.89166081,0.00192346282,1700242004,2395.719530,2807.732723
17200,17200,3.14062500,2.89065468,0.001832082999,1720166204,2423.893666,2838.877607
17400,17400,3.20312500,2.88964850,0.00174651215,1740246992,2452.072913,2869.690359
17600,17600,3.26562500,2.88896787,0.001666854529,1760143812,2480.261910,2900.401828
17800,17800,3.29687500,2.88828725,0.001593207185,1780139128,2508.434757,2931.115548
18000,18000,3.31250000,2.88728112,0.001525659848,1800136548,2536.617862,2973.034157
18200,18200,3.18750000,2.88630456,0.001464294812,1820023348,2564.789859,3003.811723
18400,18400,3.21875000,2.88532799,0.001409186842,1840133108,2592.970472,3034.473873
18600,18600,3.17187500,2.88467693,0.001360403078,1860150560,2621.149867,3065.200291
18800,18800,3.10937500,2.88467693,0.001318002956,1880118424,2649.326142,3095.895172
19000,19000,3.18750000,2.88432175,0.001282038134,1900107952,2677.508018,3138.046345
19200,19200,3.14062500,2.88367075,0.001252552429,1920115372,2705.698473,3168.780712
19400,19400,3.18750000,2.88399625,0.001229581765,1940139892,2733.884401,3199.449336
19600,19600,3.07812500,2.88301975,0.001213154129,1960108064,2762.184881,3230.274402
19800,19800,3.17187500,2.88367075,0.001203289534,1980167432,2790.370331,3261.049910
20000,20000,3.15625000,2.88334525,1.2e-09,2000195624,2818.554588,3303.320874
