update_step,global_step,train_loss, val_loss,lr,tokens_seen,training_time,wall_clock_time
200,200,9.18750000,9.18750000,0.00016,19980956,28.350201,32.361273
400,400,7.93750000,7.93750000,0.00032,39979236,56.405338,60.693264
600,600,6.81250000,6.81250000,0.00048,59970332,84.463039,89.029104
800,800,5.93750000,5.93750000,0.00064,79911940,112.533026,117.375581
1000,1000,5.34375000,5.34375000,0.0008,99951716,140.591486,145.709647
1200,1200,4.87500000,4.87500000,0.00096,119975664,168.656022,174.049481
1400,1400,4.65625000,4.65625000,0.00112,139972164,196.717620,202.385859
1600,1600,4.40625000,4.40625000,0.00128,159990940,224.785035,230.726049
1800,1800,4.18750000,4.18750000,0.00144,180003668,252.848421,259.061933
2000,2000,4.09375000,4.09375000,0.0016,200032256,280.907234,298.602916
2200,2200,4.00000000,4.00000000,0.00176,219913492,308.979860,326.952209
2400,2400,3.95312500,3.95312500,0.00192,239873460,337.031053,355.275799
2600,2600,3.89062500,3.89062500,0.00208,259870480,365.086591,383.605092
2800,2800,3.79687500,3.79687500,0.00224,279923036,393.145256,411.938346
3000,3000,3.71875000,3.71875000,0.0024,299894740,421.199836,440.267958
3200,3200,3.67187500,3.67187500,0.00256,319959244,449.250029,468.590530
3400,3400,3.71875000,3.71875000,0.00272,339876016,477.299305,496.917668
3600,3600,3.68750000,3.68750000,0.00288,359911800,505.358716,525.254935
3800,3800,3.67187500,3.67187500,0.00304,379877784,533.415938,553.587669
4000,4000,3.75000000,3.63449770,0.0032,399897756,561.472843,592.894076
4200,4200,3.67187500,3.63449770,0.00336,419881488,589.549670,621.245123
4400,4400,3.68750000,3.63449770,0.00352,439883532,617.612101,649.588428
4600,4600,3.64062500,3.63449770,0.00368,459758988,645.687035,677.939848
4800,4800,3.50000000,3.63449770,0.00384,479823924,673.763107,706.286198
5000,5000,3.59375000,3.63449770,0.004,499780720,701.833239,734.628320
5200,5200,3.56250000,3.63449770,0.00416,519756120,729.902318,762.969826
5400,5400,3.62500000,3.63449770,0.00432,539671756,757.975490,791.316731
5600,5600,3.59375000,3.63449770,0.00448,559679312,786.038365,819.654164
5800,5800,3.65625000,3.63449770,0.00464,579677788,814.100753,847.994400
6000,6000,3.56250000,3.50015330,0.0048,599807828,842.168148,887.258513
6200,6200,3.50000000,3.50015330,0.00496,619794140,870.272652,915.636513
6400,6400,3.62500000,3.50015330,0.00512,639773428,898.352671,943.995351
